County,Agency,Year,Months Reported,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Region
Schuyler,Watkins Glen Vg PD,2009,12.0,82.0,2.0,0.0,2.0,0.0,0.0,80.0,14.0,64.0,2.0,Non-New York City
Seneca,County Total,2009,,651.0,48.0,0.0,3.0,5.0,40.0,603.0,125.0,459.0,19.0,Non-New York City
Seneca,Seneca County Park PD,2009,12.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,Non-New York City
Seneca,Seneca County Sheriff,2009,12.0,247.0,16.0,0.0,1.0,0.0,15.0,231.0,51.0,172.0,8.0,Non-New York City
Seneca,Seneca County State Police,2009,12.0,126.0,15.0,0.0,1.0,0.0,14.0,111.0,49.0,56.0,6.0,Non-New York City
Seneca,Seneca Falls Vg PD,2009,12.0,64.0,6.0,0.0,0.0,3.0,3.0,58.0,10.0,44.0,4.0,Non-New York City
Seneca,Waterloo Vg PD,2009,12.0,205.0,11.0,0.0,1.0,2.0,8.0,194.0,15.0,178.0,1.0,Non-New York City
Steuben,Addison Vg PD,2009,12.0,23.0,6.0,0.0,1.0,0.0,5.0,17.0,1.0,14.0,2.0,Non-New York City
Steuben,Bath Vg PD,2009,12.0,149.0,9.0,0.0,1.0,2.0,6.0,140.0,25.0,114.0,1.0,Non-New York City
Steuben,Canisteo Vg PD,2009,12.0,52.0,6.0,0.0,0.0,0.0,6.0,46.0,9.0,34.0,3.0,Non-New York City
Steuben,Cohocton Town PD,2009,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Non-New York City
Steuben,Corning City PD,2009,12.0,414.0,58.0,0.0,6.0,5.0,47.0,356.0,69.0,284.0,3.0,Non-New York City
Steuben,County Total,2009,,1401.0,134.0,2.0,23.0,11.0,98.0,1267.0,281.0,964.0,22.0,Non-New York City
Steuben,Hammondsport Vg PD,2009,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,Non-New York City
Steuben,Hornell City PD,2009,12.0,164.0,11.0,0.0,2.0,1.0,8.0,153.0,15.0,134.0,4.0,Non-New York City
Steuben,Painted Post Vg PD,2009,12.0,91.0,2.0,0.0,0.0,0.0,2.0,89.0,3.0,86.0,0.0,Non-New York City
Steuben,Steuben County Park PD,2009,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Non-New York City
Steuben,Steuben County Sheriff,2009,12.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,26.0,51.0,0.0,Non-New York City
Steuben,Steuben County State Police,2009,12.0,396.0,42.0,2.0,13.0,3.0,24.0,354.0,128.0,217.0,9.0,Non-New York City
Steuben,Wayland Vg PD,2009,12.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,22.0,0.0,Non-New York City
St Lawrence,Canton Vg PD,2009,12.0,29.0,3.0,0.0,0.0,2.0,1.0,26.0,1.0,24.0,1.0,Non-New York City
St Lawrence,County Total,2009,,1818.0,194.0,0.0,37.0,11.0,146.0,1624.0,417.0,1169.0,38.0,Non-New York City
St Lawrence,Gouverneur Vg PD,2009,2.0,23.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,20.0,0.0,Non-New York City
St Lawrence,Massena Vg PD,2009,12.0,296.0,20.0,0.0,6.0,4.0,10.0,276.0,49.0,222.0,5.0,Non-New York City
St Lawrence,Norfolk Town PD,2009,4.0,14.0,2.0,0.0,0.0,0.0,2.0,12.0,4.0,8.0,0.0,Non-New York City
St Lawrence,Ogdensburg City PD,2009,12.0,437.0,22.0,0.0,3.0,1.0,18.0,415.0,74.0,331.0,10.0,Non-New York City
St Lawrence,Potsdam Vg PD,2009,12.0,241.0,19.0,0.0,3.0,1.0,15.0,222.0,43.0,173.0,6.0,Non-New York City
St Lawrence,St Lawrence County Park PD,2009,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,Non-New York City
St Lawrence,St Lawrence County Sheriff,2009,12.0,96.0,30.0,0.0,0.0,0.0,30.0,66.0,18.0,46.0,2.0,Non-New York City
St Lawrence,St Lawrence County State Police,2009,12.0,546.0,94.0,0.0,22.0,3.0,69.0,452.0,203.0,235.0,14.0,Non-New York City
St Lawrence,SUNY Police - Canton,2009,12.0,49.0,1.0,0.0,1.0,0.0,0.0,48.0,2.0,46.0,0.0,Non-New York City
St Lawrence,SUNY Police - Potsdam,2009,12.0,82.0,2.0,0.0,2.0,0.0,0.0,80.0,21.0,59.0,0.0,Non-New York City
Suffolk,Amityville Vg PD,2009,12.0,208.0,19.0,0.0,0.0,7.0,12.0,189.0,24.0,154.0,11.0,Non-New York City
Suffolk,Asharoken Vg PD,2009,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Non-New York City
Suffolk,County Total,2009,,32603.0,2740.0,33.0,85.0,1059.0,1563.0,29863.0,4555.0,23647.0,1661.0,Non-New York City
Suffolk,East Hampton Town PD,2009,12.0,440.0,28.0,0.0,1.0,2.0,25.0,412.0,75.0,327.0,10.0,Non-New York City
Suffolk,East Hampton Vg PD,2009,12.0,116.0,9.0,0.0,0.0,1.0,8.0,107.0,11.0,94.0,2.0,Non-New York City
Suffolk,Huntington Bay Vg PD,2009,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2009,12.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,1.0,Non-New York City
Suffolk,Nissequogue Vg PD,2009,12.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,Non-New York City
Suffolk,Northport Vg PD,2009,12.0,70.0,4.0,0.0,1.0,3.0,0.0,66.0,7.0,57.0,2.0,Non-New York City
Suffolk,Ocean Beach Vg PD,2009,12.0,67.0,1.0,0.0,0.0,0.0,1.0,66.0,4.0,62.0,0.0,Non-New York City
Suffolk,Quogue Vg PD,2009,12.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,23.0,3.0,Non-New York City
Suffolk,Riverhead Town PD,2009,12.0,1112.0,101.0,1.0,7.0,44.0,49.0,1011.0,157.0,825.0,29.0,Non-New York City
Suffolk,Sag Harbor Vg PD,2009,12.0,60.0,7.0,0.0,0.0,0.0,7.0,53.0,7.0,45.0,1.0,Non-New York City
Suffolk,Shelter Island Town PD,2009,12.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,17.0,34.0,0.0,Non-New York City
Suffolk,Southampton Town PD,2009,12.0,1116.0,79.0,0.0,6.0,27.0,46.0,1037.0,244.0,732.0,61.0,Non-New York City
Suffolk,Southampton Vg PD,2009,12.0,181.0,2.0,0.0,0.0,0.0,2.0,179.0,26.0,151.0,2.0,Non-New York City
Suffolk,Southold Town PD,2009,12.0,422.0,20.0,0.0,0.0,3.0,17.0,402.0,75.0,318.0,9.0,Non-New York City
Suffolk,Suffolk County MTA,2009,12.0,101.0,7.0,0.0,0.0,6.0,1.0,94.0,1.0,89.0,4.0,Non-New York City
Suffolk,Suffolk County Park PD,2009,12.0,88.0,1.0,0.0,0.0,0.0,1.0,87.0,7.0,79.0,1.0,Non-New York City
Suffolk,Suffolk County Park Police,2009,12.0,55.0,1.0,0.0,0.0,0.0,1.0,54.0,1.0,53.0,0.0,Non-New York City
Suffolk,Suffolk County PD,2009,12.0,27466.0,2267.0,32.0,62.0,960.0,1213.0,25199.0,3740.0,19952.0,1507.0,Non-New York City
Suffolk,Suffolk County Sheriff,2009,12.0,164.0,151.0,0.0,0.0,0.0,151.0,13.0,0.0,6.0,7.0,Non-New York City
Suffolk,Suffolk County State Police,2009,12.0,104.0,25.0,0.0,5.0,4.0,16.0,79.0,7.0,72.0,0.0,Non-New York City
Suffolk,SUNY Police - Farmingdale,2009,12.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,15.0,0.0,Non-New York City
Suffolk,SUNY Police - Stony Brook,2009,12.0,653.0,15.0,0.0,3.0,2.0,10.0,638.0,138.0,493.0,7.0,Non-New York City
Suffolk,Westhampton Beach Vg PD,2009,12.0,48.0,3.0,0.0,0.0,0.0,3.0,45.0,3.0,39.0,3.0,Non-New York City
Sullivan,County Total,2009,,1544.0,186.0,3.0,22.0,28.0,133.0,1358.0,433.0,891.0,34.0,Non-New York City
Sullivan,Fallsburg Town PD,2009,12.0,256.0,23.0,1.0,3.0,2.0,17.0,233.0,94.0,136.0,3.0,Non-New York City
Sullivan,Liberty Vg PD,2009,12.0,182.0,7.0,0.0,2.0,0.0,5.0,175.0,41.0,129.0,5.0,Non-New York City
Sullivan,Monticello Vg PD,2009,12.0,241.0,49.0,1.0,3.0,16.0,29.0,192.0,35.0,154.0,3.0,Non-New York City
Sullivan,Sullivan County Sheriff,2009,12.0,440.0,32.0,0.0,3.0,3.0,26.0,408.0,112.0,288.0,8.0,Non-New York City
Sullivan,Sullivan County State Police,2009,12.0,420.0,74.0,1.0,11.0,7.0,55.0,346.0,150.0,182.0,14.0,Non-New York City
Sullivan,Woodridge Vg PD,2009,9.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,Non-New York City
Tioga,County Total,2009,,555.0,30.0,0.0,4.0,0.0,26.0,525.0,122.0,386.0,17.0,Non-New York City
Tioga,Owego Vg PD,2009,12.0,28.0,3.0,0.0,0.0,0.0,3.0,25.0,8.0,17.0,0.0,Non-New York City
Tioga,Tioga County Sheriff,2009,12.0,272.0,11.0,0.0,1.0,0.0,10.0,261.0,57.0,190.0,14.0,Non-New York City
Tioga,Tioga County State Police,2009,12.0,137.0,10.0,0.0,2.0,0.0,8.0,127.0,34.0,90.0,3.0,Non-New York City
Tioga,Waverly Vg PD,2009,12.0,118.0,6.0,0.0,1.0,0.0,5.0,112.0,23.0,89.0,0.0,Non-New York City
Tompkins,Cayuga Heights Vg PD,2009,12.0,22.0,3.0,1.0,0.0,1.0,1.0,19.0,3.0,15.0,1.0,Non-New York City
Tompkins,Cornell University Police,2009,12.0,246.0,1.0,0.0,0.0,0.0,1.0,245.0,17.0,228.0,0.0,Non-New York City
Tompkins,County Total,2009,,2558.0,153.0,3.0,12.0,39.0,99.0,2405.0,373.0,1999.0,33.0,Non-New York City
Tompkins,Dryden Vg PD,2009,12.0,106.0,7.0,0.0,0.0,0.0,7.0,99.0,12.0,87.0,0.0,Non-New York City
Tompkins,Groton Vg PD,2009,12.0,45.0,4.0,0.0,0.0,2.0,2.0,41.0,9.0,32.0,0.0,Non-New York City
Tompkins,Ithaca City PD,2009,12.0,1284.0,72.0,0.0,2.0,30.0,40.0,1212.0,145.0,1044.0,23.0,Non-New York City
Tompkins,Ithaca College PD,2009,12.0,95.0,1.0,0.0,1.0,0.0,0.0,94.0,9.0,84.0,1.0,Non-New York City
Tompkins,Tompkins County Park PD,2009,12.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,14.0,0.0,Non-New York City
Tompkins,Tompkins County Sheriff,2009,12.0,431.0,23.0,1.0,1.0,4.0,17.0,408.0,113.0,289.0,6.0,Non-New York City
Tompkins,Tompkins County State Police,2009,12.0,262.0,36.0,1.0,7.0,1.0,27.0,226.0,52.0,173.0,1.0,Non-New York City
Tompkins,Trumansburg Vg PD,2009,12.0,49.0,6.0,0.0,1.0,1.0,4.0,43.0,9.0,33.0,1.0,Non-New York City
Ulster,County Total,2009,,3898.0,445.0,1.0,27.0,98.0,319.0,3453.0,709.0,2627.0,117.0,Non-New York City
Ulster,Ellenville Vg PD,2009,12.0,137.0,26.0,0.0,0.0,2.0,24.0,111.0,25.0,85.0,1.0,Non-New York City
Ulster,Kingston City PD,2009,12.0,759.0,97.0,0.0,2.0,69.0,26.0,662.0,122.0,510.0,30.0,Non-New York City
Ulster,Lloyd Town PD,2009,12.0,154.0,10.0,0.0,2.0,3.0,5.0,144.0,19.0,118.0,7.0,Non-New York City
Ulster,Marlborough Town PD,2009,12.0,146.0,9.0,0.0,1.0,2.0,6.0,137.0,27.0,100.0,10.0,Non-New York City
Ulster,New Paltz Town and Vg PD,2009,12.0,390.0,62.0,0.0,4.0,8.0,50.0,328.0,44.0,279.0,5.0,Non-New York City
Ulster,NYC DEPP - Ashokan PCT,2009,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,Non-New York City
Ulster,Olive Town PD,2009,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,Non-New York City
Ulster,Plattekill Town PD,2009,12.0,126.0,11.0,0.0,0.0,1.0,10.0,115.0,35.0,79.0,1.0,Non-New York City
Ulster,Rosendale Town PD,2009,12.0,23.0,1.0,0.0,0.0,0.0,1.0,22.0,3.0,17.0,2.0,Non-New York City
Ulster,Saugerties Town PD,2009,12.0,194.0,6.0,0.0,0.0,2.0,4.0,188.0,43.0,136.0,9.0,Non-New York City
Ulster,Saugerties Vg PD,2009,12.0,121.0,7.0,0.0,0.0,1.0,6.0,114.0,18.0,93.0,3.0,Non-New York City
Ulster,Shandaken Town PD,2009,12.0,72.0,2.0,0.0,0.0,0.0,2.0,70.0,26.0,44.0,0.0,Non-New York City
Ulster,Shawangunk Town PD,2009,12.0,110.0,13.0,0.0,0.0,0.0,13.0,97.0,21.0,75.0,1.0,Non-New York City
Ulster,SUNY Police - New Paltz,2009,12.0,109.0,7.0,0.0,1.0,1.0,5.0,102.0,12.0,90.0,0.0,Non-New York City
Ulster,Ulster County Park PD,2009,12.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,Non-New York City
Ulster,Ulster County Sheriff,2009,12.0,412.0,55.0,0.0,2.0,4.0,49.0,357.0,73.0,277.0,7.0,Non-New York City
Ulster,Ulster County State Police,2009,12.0,589.0,128.0,1.0,14.0,3.0,110.0,461.0,174.0,265.0,22.0,Non-New York City
Ulster,Ulster Town PD,2009,12.0,448.0,8.0,0.0,1.0,2.0,5.0,440.0,37.0,388.0,15.0,Non-New York City
Ulster,Woodstock Town PD,2009,12.0,91.0,3.0,0.0,0.0,0.0,3.0,88.0,24.0,60.0,4.0,Non-New York City
Warren,Bolton Town PD,2009,12.0,18.0,2.0,0.0,0.0,0.0,2.0,16.0,3.0,13.0,0.0,Non-New York City
Warren,County Total,2009,,1444.0,77.0,0.0,6.0,7.0,64.0,1367.0,173.0,1169.0,25.0,Non-New York City
Warren,Glens Falls City PD,2009,12.0,444.0,19.0,0.0,0.0,5.0,14.0,425.0,35.0,383.0,7.0,Non-New York City
Warren,Warren County Sheriff,2009,12.0,813.0,45.0,0.0,5.0,2.0,38.0,768.0,119.0,632.0,17.0,Non-New York City
Warren,Warren County State Police,2009,12.0,169.0,11.0,0.0,1.0,0.0,10.0,158.0,16.0,141.0,1.0,Non-New York City
Washington,Cambridge Vg PD,2009,12.0,51.0,4.0,0.0,1.0,0.0,3.0,47.0,12.0,33.0,2.0,Non-New York City
Washington,County Total,2009,,769.0,60.0,0.0,9.0,4.0,47.0,709.0,164.0,515.0,30.0,Non-New York City
Washington,Fort Edward Vg PD,2009,12.0,16.0,4.0,0.0,0.0,0.0,4.0,12.0,5.0,6.0,1.0,Non-New York City
Washington,Granville Vg PD,2009,12.0,54.0,3.0,0.0,2.0,0.0,1.0,51.0,14.0,37.0,0.0,Non-New York City
Washington,Greenwich Vg PD,2009,12.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,22.0,2.0,Non-New York City
Washington,Hudson Falls Vg PD,2009,12.0,93.0,3.0,0.0,0.0,0.0,3.0,90.0,10.0,77.0,3.0,Non-New York City
Washington,Washington County Sheriff,2009,12.0,339.0,24.0,0.0,3.0,2.0,19.0,315.0,75.0,223.0,17.0,Non-New York City
Washington,Washington County State Police,2009,12.0,141.0,20.0,0.0,3.0,0.0,17.0,121.0,30.0,87.0,4.0,Non-New York City
Washington,Whitehall Vg PD,2009,12.0,46.0,2.0,0.0,0.0,2.0,0.0,44.0,13.0,30.0,1.0,Non-New York City
Wayne,Clyde Vg PD,2009,12.0,62.0,5.0,0.0,0.0,1.0,4.0,57.0,19.0,38.0,0.0,Non-New York City
Wayne,County Total,2009,,1774.0,140.0,0.0,21.0,25.0,94.0,1634.0,399.0,1187.0,48.0,Non-New York City
Wayne,Lyons Vg PD,2009,12.0,164.0,21.0,0.0,1.0,5.0,15.0,143.0,31.0,107.0,5.0,Non-New York City
Wayne,Macedon Town and Vg PD,2009,12.0,91.0,2.0,0.0,1.0,0.0,1.0,89.0,14.0,74.0,1.0,Non-New York City
Wayne,Newark Vg PD,2009,12.0,415.0,22.0,0.0,3.0,3.0,16.0,393.0,57.0,327.0,9.0,Non-New York City
Wayne,Palmyra Vg PD,2009,12.0,45.0,2.0,0.0,0.0,0.0,2.0,43.0,4.0,37.0,2.0,Non-New York City
Wayne,Sodus Point Vg PD,2009,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Non-New York City
Wayne,Sodus Vg PD,2009,12.0,44.0,2.0,0.0,0.0,1.0,1.0,42.0,7.0,35.0,0.0,Non-New York City
Wayne,Wayne County Sheriff,2009,12.0,473.0,39.0,0.0,3.0,8.0,28.0,434.0,139.0,274.0,21.0,Non-New York City
Wayne,Wayne County State Police,2009,12.0,478.0,47.0,0.0,13.0,7.0,27.0,431.0,128.0,293.0,10.0,Non-New York City
Wayne,Wolcott Vg PD,2009,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Non-New York City
Westchester,Ardsley Vg PD,2009,12.0,37.0,1.0,0.0,0.0,1.0,0.0,36.0,9.0,26.0,1.0,Non-New York City
Westchester,Bedford Town PD,2009,12.0,119.0,4.0,0.0,0.0,2.0,2.0,115.0,20.0,94.0,1.0,Non-New York City
Westchester,Briarcliff Manor Vg PD,2009,12.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,27.0,0.0,Non-New York City
Westchester,Bronxville Vg PD,2009,12.0,70.0,1.0,0.0,0.0,1.0,0.0,69.0,10.0,55.0,4.0,Non-New York City
Westchester,Buchanan Vg PD,2009,12.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,20.0,0.0,Non-New York City
Westchester,County Total,2009,,16636.0,2482.0,22.0,77.0,1042.0,1341.0,14154.0,2249.0,11007.0,898.0,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2009,12.0,76.0,3.0,0.0,0.0,2.0,1.0,73.0,16.0,56.0,1.0,Non-New York City
Westchester,Dobbs Ferry Vg PD,2009,12.0,181.0,5.0,0.0,0.0,2.0,3.0,176.0,26.0,144.0,6.0,Non-New York City
Westchester,Eastchester Town PD,2009,12.0,234.0,10.0,0.0,0.0,3.0,7.0,224.0,19.0,200.0,5.0,Non-New York City
Westchester,Elmsford Vg PD,2009,12.0,78.0,7.0,0.0,1.0,1.0,5.0,71.0,19.0,43.0,9.0,Non-New York City
Westchester,Greenburgh Town PD,2009,12.0,792.0,52.0,0.0,3.0,17.0,32.0,740.0,114.0,594.0,32.0,Non-New York City
Westchester,Harrison Town PD,2009,12.0,302.0,12.0,0.0,0.0,1.0,11.0,290.0,51.0,220.0,19.0,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2009,12.0,156.0,16.0,0.0,0.0,2.0,14.0,140.0,17.0,120.0,3.0,Non-New York City
Westchester,Irvington Vg PD,2009,12.0,28.0,1.0,0.0,0.0,0.0,1.0,27.0,6.0,21.0,0.0,Non-New York City
Westchester,Larchmont Vg PD,2009,12.0,136.0,1.0,0.0,0.0,0.0,1.0,135.0,17.0,115.0,3.0,Non-New York City
Westchester,Lewisboro Town PD,2009,12.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,8.0,69.0,0.0,Non-New York City
Westchester,Mamaroneck Town PD,2009,12.0,156.0,1.0,0.0,0.0,1.0,0.0,155.0,21.0,126.0,8.0,Non-New York City
Westchester,Mamaroneck Vg PD,2009,12.0,229.0,17.0,0.0,0.0,6.0,11.0,212.0,37.0,160.0,15.0,Non-New York City
Westchester,Mount Kisco Vg PD,2009,12.0,253.0,40.0,0.0,0.0,18.0,22.0,213.0,45.0,161.0,7.0,Non-New York City
Westchester,Mount Pleasant Town PD,2009,12.0,245.0,9.0,0.0,1.0,1.0,7.0,236.0,39.0,188.0,9.0,Non-New York City
Westchester,Mount Vernon City PD,2009,12.0,2307.0,664.0,10.0,10.0,274.0,370.0,1643.0,342.0,1140.0,161.0,Non-New York City
Westchester,New Castle Town PD,2009,12.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,7.0,91.0,3.0,Non-New York City
Westchester,New Rochelle City PD,2009,12.0,1528.0,210.0,2.0,3.0,80.0,125.0,1318.0,200.0,1024.0,94.0,Non-New York City
Westchester,North Castle Town PD,2009,12.0,108.0,4.0,0.0,0.0,1.0,3.0,104.0,22.0,80.0,2.0,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2009,12.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,Non-New York City
Westchester,Ossining Town PD,2009,12.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,26.0,1.0,Non-New York City
Westchester,Ossining Vg PD,2009,12.0,318.0,33.0,0.0,1.0,15.0,17.0,285.0,77.0,194.0,14.0,Non-New York City
Westchester,Peekskill City PD,2009,12.0,258.0,34.0,0.0,2.0,12.0,20.0,224.0,43.0,176.0,5.0,Non-New York City
Westchester,Pelham Manor Vg PD,2009,12.0,124.0,5.0,0.0,0.0,5.0,0.0,119.0,14.0,99.0,6.0,Non-New York City
Westchester,Pelham Vg PD,2009,12.0,110.0,12.0,0.0,1.0,10.0,1.0,98.0,15.0,76.0,7.0,Non-New York City
Westchester,Port Chester Vg PD,2009,12.0,730.0,72.0,0.0,3.0,40.0,29.0,658.0,73.0,540.0,45.0,Non-New York City
Westchester,Pound Ridge Town PD,2009,12.0,43.0,1.0,0.0,1.0,0.0,0.0,42.0,8.0,31.0,3.0,Non-New York City
Westchester,Rye Brook Vg PD,2009,12.0,79.0,1.0,1.0,0.0,0.0,0.0,78.0,6.0,69.0,3.0,Non-New York City
Westchester,Rye City PD,2009,12.0,218.0,3.0,0.0,0.0,2.0,1.0,215.0,38.0,168.0,9.0,Non-New York City
Westchester,Scarsdale Vg PD,2009,12.0,221.0,6.0,0.0,0.0,3.0,3.0,215.0,24.0,185.0,6.0,Non-New York City
Westchester,Sleepy Hollow Vg PD,2009,12.0,89.0,1.0,0.0,0.0,0.0,1.0,88.0,19.0,67.0,2.0,Non-New York City
Westchester,SUNY Police - Purchase,2009,12.0,143.0,5.0,0.0,2.0,2.0,1.0,138.0,36.0,102.0,0.0,Non-New York City
Westchester,Tarrytown Vg PD,2009,12.0,104.0,8.0,0.0,1.0,5.0,2.0,96.0,12.0,80.0,4.0,Non-New York City
Westchester,Tuckahoe Vg PD,2009,12.0,33.0,2.0,0.0,0.0,1.0,1.0,31.0,2.0,25.0,4.0,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2009,12.0,247.0,55.0,0.0,0.0,3.0,52.0,192.0,17.0,168.0,7.0,Non-New York City
Westchester,Westchester County MTA,2009,12.0,63.0,6.0,0.0,0.0,4.0,2.0,57.0,0.0,56.0,1.0,Non-New York City
Westchester,Westchester County Park PD,2009,12.0,15.0,1.0,0.0,0.0,1.0,0.0,14.0,2.0,11.0,1.0,Non-New York City
Westchester,Westchester County State Police,2009,12.0,730.0,69.0,1.0,8.0,8.0,52.0,661.0,110.0,535.0,16.0,Non-New York City
Westchester,White Plains City PD,2009,12.0,1206.0,117.0,0.0,1.0,38.0,78.0,1089.0,40.0,1014.0,35.0,Non-New York City
Westchester,Yonkers City PD,2009,12.0,4110.0,965.0,8.0,36.0,475.0,446.0,3145.0,620.0,2182.0,343.0,Non-New York City
Westchester,Yorktown Town PD,2009,12.0,482.0,28.0,0.0,3.0,5.0,20.0,454.0,41.0,410.0,3.0,Non-New York City
Wyoming,Arcade Vg PD,2009,12.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,42.0,0.0,Non-New York City
Wyoming,Attica Vg PD,2009,12.0,17.0,2.0,0.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,Non-New York City
Wyoming,County Total,2009,,500.0,47.0,0.0,6.0,1.0,40.0,453.0,101.0,342.0,10.0,Non-New York City
Wyoming,Perry Vg PD,2009,12.0,93.0,7.0,0.0,1.0,0.0,6.0,86.0,14.0,72.0,0.0,Non-New York City
Wyoming,Warsaw Vg PD,2009,12.0,80.0,3.0,0.0,1.0,0.0,2.0,77.0,13.0,64.0,0.0,Non-New York City
Wyoming,Wyoming County Park PD,2009,12.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,Non-New York City
Wyoming,Wyoming County Sheriff,2009,12.0,201.0,12.0,0.0,1.0,1.0,10.0,189.0,53.0,129.0,7.0,Non-New York City
Wyoming,Wyoming County State Police,2009,12.0,47.0,23.0,0.0,1.0,0.0,22.0,24.0,7.0,14.0,3.0,Non-New York City
Yates,County Total,2009,,350.0,11.0,1.0,3.0,1.0,6.0,339.0,78.0,260.0,1.0,Non-New York City
Yates,Penn Yan Vg PD,2009,12.0,139.0,5.0,0.0,2.0,1.0,2.0,134.0,18.0,116.0,0.0,Non-New York City
Yates,Yates County Sheriff,2009,12.0,186.0,5.0,1.0,0.0,0.0,4.0,181.0,54.0,126.0,1.0,Non-New York City
Yates,Yates County State Police,2009,12.0,25.0,1.0,0.0,1.0,0.0,0.0,24.0,6.0,18.0,0.0,Non-New York City
Albany,Albany City PD,2008,12.0,5490.0,1061.0,10.0,48.0,372.0,631.0,4429.0,1034.0,3170.0,225.0,Non-New York City
Albany,Albany County Park PD,2008,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,Non-New York City
Albany,Albany County (RR-CSX),2008,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,Non-New York City
Albany,Albany County Sheriff,2008,12.0,136.0,33.0,0.0,4.0,3.0,26.0,103.0,28.0,74.0,1.0,Non-New York City
Albany,Albany County State Police,2008,12.0,239.0,18.0,0.0,4.0,1.0,13.0,221.0,18.0,199.0,4.0,Non-New York City
Albany,Altamont Vg PD,2008,12.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,24.0,0.0,Non-New York City
Albany,Bethlehem Town PD,2008,12.0,525.0,20.0,0.0,4.0,4.0,12.0,505.0,75.0,422.0,8.0,Non-New York City
Albany,Coeymans Town PD,2008,12.0,98.0,26.0,0.0,0.0,2.0,24.0,72.0,16.0,52.0,4.0,Non-New York City
Albany,Cohoes City PD,2008,12.0,250.0,61.0,0.0,3.0,6.0,52.0,189.0,42.0,127.0,20.0,Non-New York City
Albany,Colonie Town PD,2008,12.0,2364.0,54.0,0.0,1.0,33.0,20.0,2310.0,239.0,2032.0,39.0,Non-New York City
Albany,County Total,2008,,10750.0,1356.0,10.0,73.0,454.0,819.0,9394.0,1660.0,7403.0,331.0,Non-New York City
Albany,Green Island Vg PD,2008,12.0,70.0,4.0,0.0,3.0,1.0,0.0,66.0,16.0,46.0,4.0,Non-New York City
Albany,Guilderland Town PD,2008,12.0,866.0,24.0,0.0,0.0,17.0,7.0,842.0,74.0,757.0,11.0,Non-New York City
Albany,Menands Vg PD,2008,12.0,148.0,10.0,0.0,2.0,4.0,4.0,138.0,30.0,103.0,5.0,Non-New York City
Albany,SUNY Police - Albany,2008,12.0,223.0,12.0,0.0,3.0,3.0,6.0,211.0,38.0,173.0,0.0,Non-New York City
Albany,Watervliet City PD,2008,12.0,307.0,33.0,0.0,1.0,8.0,24.0,274.0,47.0,217.0,10.0,Non-New York City
